app_name,release_date,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
Time of Shadows,2009,33550,"SkyFallen Entertainment,1C Company,1C-SoftClub",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tropico 3,2009,23490,Haemimont Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Red Faction Guerrilla Steam Edition,2009,20500,"Volition,Reactor Zero,THQ Nordic",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil™ 5/ Biohazard 5®,2009,21690,Capcom,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zuma's Revenge!,2009,3620,"PopCap Games, Inc.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ - Dark Forces,1995,32400,LucasArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ Jedi Knight: Dark Forces II,1997,32380,LucasArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ Jedi Knight - Mysteries of the Sith™,1998,32390,LucasArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ Jedi Knight II - Jedi Outcast™,2003,6030,"Raven Software,Aspyr (Mac)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ Jedi Knight - Jedi Academy™,2003,6020,"Raven Software,Aspyr (Mac)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Sector,2009,27900,DnS Development,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Majesty 2,2009,25980,1C:InoCo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MDK,1997,38450,Shiny Entertainment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madballs in Babo:Invasion,2009,25700,Playbrains,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
F.E.A.R. 2: Reborn (DLC),2009,16465,"Monolith Productions, Inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AaAaAA!!! - A Reckless Disregard for Gravity,2009,15520,"Dejobaan Games, LLC",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Kuros,2009,36240,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantz,2009,37800,Gamerizon,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MDK 2,2000,38460,BioWare Corporation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nation Red,2010,39800,DiezelPower,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Majesty Gold HD,2001,25990,Cyberlore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Train Simulator: Rascal & Cottonwood Route Add-On,2009,24028,All Aboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Red Faction,2001,20530,"Volition, Inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Witcher: Director's Cut Update,2008,20902,CD Projekt RED,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sherlock Holmes: The Mystery of the Mummy,2008,11130,Frogwares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes: The Silver Earring,2004,11150,Frogwares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes: The Awakened - Remastered Edition,2008,11140,Frogwares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Faction II,2003,20550,"Volition, Inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hearts of Iron III,2009,25890,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hearts of Iron III: DLC - German Sprite Pack,2009,25970,Paradox Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hearts of Iron III: US Pack DLC,2009,25892,Paradox Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Batman: Arkham Asylum Game of the Year Edition,2010,35140,"Rocksteady Studios,Feral Interactive (Mac)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkest of Days,2012,37700,8monkey Labs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cooking Dash®,2009,37220,Aliasworlds Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chocolatier®: Decadence by Design™,2009,37210,"Big Splash Games, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Diner Dash:® Hometown Hero™,2009,37240,PlayFirst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Diaper Dash®,2009,37230,Zemnott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Death to Spies: Moment of Truth,2009,34410,Haggard Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wandering Willows™,2009,37270,PlayFirst,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zenerchi®,2009,37290,Red Rocket Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerald City Confidential™,2009,37260,Wadjet Eye Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wedding Dash® 2: Rings Around the World,2009,37280,Sarbakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mata Hari,2008,18480,4Head Studios,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train Simulator: BNSF ES44AC & SD40-2 Loco Add-On,2009,24012,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
East India Company: Pirate Bay,2009,25940,Nitro Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
East India Company,2009,25930,Nitro Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
All Aspect Warfare,2009,36910,3000AD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Angle of Attack,2009,36900,3000AD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sniper Elite,2005,3700,Rebellion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Order of War™,2009,34600,Wargaming.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nancy Drew® Dossier: Lights, Camera, Curses!",2008,31870,HeR Interactive,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nancy Drew®: The Haunting of Castle Malloy,2009,31910,HeR Interactive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tradewinds Caravans + Odyssey Pack,2009,36130,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tradewinds Classics,2009,36100,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westward Collection,2009,36150,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Mash,2009,36210,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cake Mania Collection,2009,36180,Sandlot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miss Popularity,2007,12660,dtp – young entertainment Gmbh &amp; Co. KG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fetch It Again,2008,12650,dtp – young entertainment Gmbh &amp; Co. KG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paws and Claws: Pampered Pets,2008,33700,dtp – young entertainment Gmbh &amp; Co. KG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paws and Claws: Pet Vet,2005,33720,dtp – young entertainment Gmbh &amp; Co. KG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paws and Claws: Pet School,2006,33710,dtp – young entertainment Gmbh &amp; Co. KG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mission Runway,2008,12670,Virtual Playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bad Rats: the Rats' Revenge,2009,34900,Invent4 Entertainment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bad Rats: the Rats' Revenge Demo,2009,34910,Invent4 Entertainment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOOM™,1990,32340,LucasArts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAR WARS™ Starfighter™,2002,32350,LucasArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STAR WARS™ Republic Commando™,2005,6000,LucasArts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dig®,1995,6040,LucasArts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUXOR: Mah Jong,2009,32110,MumboJumbo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supreme Ruler 2020 Gold,2008,25910,BattleGoat Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chainz 2: Relinked,2009,32120,MumboJumbo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force: Task Force Dagger,2002,32650,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comanche 4,2001,32750,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tachyon: The Fringe,2000,32760,NovaLogic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Delta Force Land Warrior,2000,32640,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force,1998,32620,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force — Black Hawk Down: Team Sabre,2004,32680,Ritual Entertainment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force: Black Hawk Down,2003,32670,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force: Xtreme,2005,32660,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chronicles of Mystery: The Scorpio Ritual,2008,34800,City Interactive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force Xtreme 2,2009,32610,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smashball,2012,17730,Smashball Labs LLC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Delta Force 2,1999,32630,NovaLogic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evil Genius,2004,3720,Elixir Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Empire: Total War™ - Elite Units of the West,2009,10604,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPORE™ Galactic Adventures,2009,24720,EA - Maxis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Arma 2,2009,33900,Bohemia Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Trine Enchanted Edition,2009,35700,Frozenbyte,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Overlord II,2009,12810,"Triumph Studios,Virtual Programming",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dawn of Discovery™,2009,33210,"Blue Byte,Related Designs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Chains,2008,11360,2DEngine.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lunnye Devitsy,2009,233510,Boss Baddie,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ankh 3: Battle of the Gods,2009,12450,Deck 13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F-22 Lightning 3,1999,32730,NovaLogic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F-16 Multirole Fighter,1998,32720,NovaLogic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crayon Physics Deluxe,2009,26900,Kloonigames,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Men of War™,2009,7830,Best Way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tunnel Rats,2009,31300,Replay Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing Floor,2009,1250,Tripwire Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NecroVision,2009,7860,The Farm 51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damnation,2009,12790,Blue Omega Entertainment,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alien Shooter: Revisited,2009,33110,Sigma Team Inc.,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Alien Shooter 2: Reloaded,2009,33120,Sigma Team Inc.,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Zombie Shooter,2007,33130,Sigma Team Inc.,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Alien Shooter,2003,33100,Sigma Team Inc.,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Yosumin!™,2009,23300,Square Enix,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Empire II,2009,32900,Enlight Software Limited,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Battlestations Pacific,2009,8170,Eidos Studio Hungary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Velvet Assassin,2009,16720,Replay Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plants vs. Zombies GOTY Edition,2009,3590,"PopCap Games, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Legend - Hand of God,2008,12630,Master Creating,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mightier,2009,29150,Lucas Pope and Keiko Ishizaka,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dark Sector,2009,29900,Digital Extremes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Between,2009,29140,Jason Rohrer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
And Yet It Moves,2009,18700,Broken Rules,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Judge Dredd: Dredd vs. Death,2005,3710,Rebellion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Athletics,2008,27200,49 Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Elven Legacy,2009,25850,1C:InoCo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Company of Heroes: Tales of Valor,2009,20540,Relic Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flock!,2009,21640,Proper Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Braid,2009,26800,Number None,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Cogs,2009,26500,Lazy 8 Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Raycatcher,2009,32000,"Thinking Studios,Slam Dunk Studios",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amazing Adventures Around the World,2008,3530,SpinTop Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug Wars,2009,26300,Paleo Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Path,2009,27000,Tale of Tales,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COIL,2008,31500,Edmund McMillen and Florian Himsl,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mevo and The Grooveriders,2009,27600,Red Rocket Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Musaic Box,2008,29130,KranX Productions,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caster,2009,29800,Elecorn,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Eternal Silence,2007,17550,ES Team,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dystopia,2005,17580,Puny Human,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Eschalon: Book I,2007,25600,Basilisk Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Spectromancer,2008,22500,"Apus Software,Three Donkeys LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hospital Tycoon,2007,11590,Deep Red Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Perimeter 2: New Earth,2009,12420,KDV Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tom Clancy's Splinter Cell Double Agent®,2006,13580,Ubisoft Montreal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maelstrom: The Battle for Earth Begins,2007,11560,KDV Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Driver® Parallel Lines,2007,21780,Ubisoft Reflections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Europa Universalis: Rome - Gold Edition,2008,23420,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Wizard's Pen™,2008,3580,"PopCap Games, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warhammer 40,000: Dawn of War II",2009,15620,"Relic Entertainment,Feral Interactive (Mac/Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Empire: Total War™,2009,10500,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dangerous High School Girls in Trouble!™,2008,27400,Mousechief,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Puzzle Quest: Galactrix,2009,23500,Infinite Interactive,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SlamIt Pinball Big Score,2009,12430,Technetium Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's EndWar™,2009,21800,Ubisoft  Shanghaï,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Last Remnant™,2009,23310,Square Enix,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Grand Ages: Rome,2009,23450,Haemimont Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Hearts of Iron 2 Complete,2006,22130,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Penumbra: Black Plague Gold Edition,2009,22120,Frictional Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Monster Trucks Nitro,2009,16620,Redlynx Ltd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Mystery P.I.™ - The New York Fortune,2009,3570,SpinTop Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europa Universalis III Complete,2007,25800,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fallout 3,2008,22300,Bethesda Game Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Exodus from the Earth,2008,12390,Parallax Arts Studio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samantha Swift and the Hidden Roses of Athena,2008,16020,MumboJumbo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneforge 5: Overthrow,2008,201010,Spiderweb Software,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Starscape,2003,20700,Moonpod,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Mount & Blade,2008,22100,TaleWorlds Entertainment,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Silent Hill Homecoming,2008,19000,Double Helix Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Precipice of Darkness, Episode Two",2008,18020,Hothead Games,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mr. Robot,2007,20710,Moonpod,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Pyroblazer®,2008,21500,Eipix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7 Wonders: Treasures of Seven,2008,16030,MumboJumbo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Left 4 Dead,2008,500,Valve,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty: World at War,2008,10090,Treyarch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bejeweled Twist,2008,3560,"PopCap Games, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mosby's Confederacy,2008,17180,"Tilted Mill Entertainment, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tomb Raider: Underworld,2008,8140,Crystal Dynamics,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince of Persia: The Two Thrones™,2005,13530,Ubisoft Montreal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince of Persia: Warrior Within™,2004,13500,Ubisoft,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince of Persia®: The Sands of Time,2003,13600,Kudosoft,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Machines,2005,18420,Fakt Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Prince of Persia®,2008,19980,Ubisoft Montreal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Machines 1.5,2005,18430,Fakt Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crazy Machines 2: Back to the Shop Add-On,2008,18440,Fakt Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aquaria,2007,24420,"Bit Blot, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Need for Speed Undercover,2008,17430,EA Black Box,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Penguins Arena: Sedna's World,2008,11280,Frogames,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Strong Bad's Cool Game for Attractive People: Season 1,2008,8340,Telltale Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxor: Quest for the Afterlife,2008,16040,MumboJumbo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Effect,2008,17460,BioWare,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPORE™ Creepy & Cute Parts Pack,2008,17440,Maxis™,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SPORE™,2008,17390,Maxis™,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Class 365 Network South East Add-on Livery,2009,256570,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UK Mineral Wagon Pack,2009,256534,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UK Coal Wagon Pack,2009,256533,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Construction Scenery Pack,2009,256520,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BN Wagon Pack 01,2009,256523,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Imperium Romanum Gold Edition,2008,23400,Haemimont Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
