genres,app_name,release_date,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
"Adventure, Casual, Indie, RPG",Aveyond 3-2: Gates of Night,2014,278490,"Amaranth Games, LLC",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Action, Indie",QUALIA 3: Multi Agent,2014,290440,"神奈川電子技術研究所,EXTREME",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Indie, Early Access",Children of Liberty,2014,264440,Lantana Games,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Free to Play, Indie",Overcast - Walden and the Werewolf (Soundtrack),2014,295530,Microblast Games,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Indie",The Samaritan Paradox,2014,283180,Faravid Interactive,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Indie",Overcast - Walden and the Werewolf,2014,293180,Microblast Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Indie, Simulation",Always Remember Me,2011,291030,Winter Wolves,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Casual, Indie, Simulation",Always Remember Me - Deluxe DLC,2014,294340,Winter Wolves,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Action, Casual, Indie",Millie,2014,294230,Forever Entertainment S. A.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Indie, Simulation, Strategy",The Last Federation,2014,273070,"Arcen Games, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"Action, Adventure, Free to Play, Indie",Thinking with Time Machine,2014,286080,Stridemann,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Indie, RPG, Simulation, Strategy",Smugglers 5 Demo,2014,295500,Niels Bauer Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"Action, Indie",Skullgirls: Big Band,2014,245175,Lab Zero Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Indie, Strategy",Sentinel,2014,293200,Matthew Brown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Spin Doctors - “Two Princes”,2014,271499,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Early Access, Indie, Simulation, Strategy",The Humans (DLC),2014,278120,PIXOWL INC.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Indie,FRACT OSC,2014,243220,Phosfiend Systems,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Indie",Octodad: Dadliest Catch - Soundtrack (320kbps MP3),2014,296170,Young Horses,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Silverchair - “Tomorrow”,2014,271498,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Adventure",Batman™: Arkham Origins - Season Pass,2014,257070,"WB Games Montreal,Splash Damage",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Everclear - “Father of Mine”,2014,271497,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Adventure","Batman™: Arkham Origins - Cold, Cold Heart",2014,277830,"WB Games Montreal,Splash Damage",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casual,Rube Works: The Official Rube Goldberg Invention Game,2014,292090,"Electric Eggplant,Kalani Games, Inc.,HRG (Heirs of Rube Goldberg),Unity Games",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Indie, Simulation",Starlight Inception™,2014,250720,"Escape Hatch Entertainment, LLC",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Adventure, Casual",Dracula 2: The Last Sanctuary,2001,289820,Microids,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Casual",Dracula 3: The Path of the Dragon,2014,289840,Microids,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Casual, Indie",Life Goes On: Done to Death,2014,250050,Infinite Monkeys Entertainment Ltd.,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Strategy,Wargame: Red Dragon,2014,251060,Eugen Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Simulation, Strategy",SuperPower 2 Steam Edition,2004,282400,GolemLabs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Action, Adventure, RPG",FATE: Undiscovered Realms,2008,276890,WildTangent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Action, Free to Play, Indie, Massively Multiplayer, RPG",Realm of the Mad God: Steam Booster Pack,2014,294180,Wild Shadow Studios,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
RPG,QuestRun,2014,286120,Cuve Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Simulation,0-4-0 Saddletank Pack 1 Add-on Loco,2009,275805,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Action,Descent 3,2014,273590,Outrage Entertainment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simulation,0-4-0 Saddletank Pack 2 Add-on Loco,2009,275806,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Indie, Massively Multiplayer, RPG",NEStalgia,2014,249550,Silk Games,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Garbage - “Stupid Girl”,2014,271489,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Garbage - “I Think I’m Paranoid”,2014,271490,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Indie, RPG, Strategy",Sword of the Stars: The Pit - The Pilgrim DLC,2014,291790,Kerberos Productions Inc.,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Garbage Song Pack,2014,271492,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Adventure,Dark Lore Mysteries: The Hunt For Truth,2014,288970,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Bob Dylan Song Pack,2014,271478,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Indie",Avoid - Sensory Overload,2014,286660,48h Studio,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – Garbage - “Only Happy When It Rains”,2014,271491,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Indie",Strike Suit Zero: Director's Cut,2014,288370,Born Ready Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Adventure,Voodoo Whisperer Curse of a Legend,2014,288830,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure",LEGO® The Hobbit™,2014,285160,"Traveller's Tales,Feral Interactive (Mac)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strategy,Aggression: Europe Under Fire,2007,289580,Lesta Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Adventure, Casual, Indie",Paranormal State: Poison Spring,2013,268810,Teyon,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Indie",Tesla Effect Demo,2014,292690,Big Finish Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Adventure,Haunted Past: Realm of Ghosts,2014,288840,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure,Mirror Mysteries,2014,291630,Easy Co,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adventure,Mirror Mysteries 2,2014,291640,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, RPG",PAYDAY 2: Gage Mod Courier,2014,259381,OVERKILL - a Starbreeze Studio.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Simulation,Train Simulator: Amtrak HHP-8 Loco Add-On,2014,222558,Dovetail Games - Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Strategy,Warlock 2: The Exiled,2014,205990,Ino-Co Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Strategy,Warlock 2 E-book: The Great Mage Game,2014,281511,InoCo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Action, Indie, Strategy",Awesomenauts - Cynical Vinnie & Total Spike Skin,2014,230889,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Action, Indie, Strategy",Awesomenauts - Cheerleader Penny Skin,2014,286671,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Action, Simulation, Strategy",Arma 3 Zeus,2014,275700,Bohemia Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Action, Indie, Racing",T.E.C. 3001,2014,280910,Phoenix Game Studio,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Simulation,Train Simulator: NEC: New York-New Haven Route Add-On,2014,258643,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Adventure,Princess Isabella - Return of the Curse,2014,292670,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Indie, Strategy",Awesomenauts - Desperado Penny Skin,2014,286670,Ronimo Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Adventure, Indie",Moebius Soundtrack,2014,287550,Phoenix Online Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Adventure,Princess Isabella,2014,292660,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Indie",Eterium,2014,280200,Rogue Earth LLC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Strategy,Battle Academy,2010,287070,Slitherine Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Casual, Indie, Sports",Foosball - Street Edition,2014,280830,"Yuisy,Exkee",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Action, Adventure, Simulation",Parkan 2,2007,289400,Nikita,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Simulation, Strategy",Faces of War,2006,289300,Best Way,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RPG,Planet Alcatraz,2009,289420,1C Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Adventure,Dreamscapes: The Sandman - Premium Edition,2014,289260,Shaman Games Studio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strategy,UFO: Aftershock,2005,289500,ALTAR Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Adventure,Nearwood - Collector's Edition,2014,286540,MagicIndie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action,Titanfall - The Final Hours,2014,292060,Geoff Keighley,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Casual, Indie, RPG, Strategy",ReignMaker,2014,286200,Frogdice,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Action, Indie, RPG, Sports",FootLOL: Epic Fail League,2013,263740,Lion's Shade,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Adventure,White Haven Mysteries,2014,288790,Gogii Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simulation,Train Simulator: BR Class 52 Loco Add-On,2014,222635,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Adventure, Casual","Spy Fox in ""Dry Cereal""",1997,283980,Humongous Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Casual, Indie",Beat Hazard - Shadow Operations Unit,2014,272680,Cold Beam Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Strategy,Praetorians,2003,277460,Pyro Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Strategy,Imperial Glory,2005,277450,Pyro Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Action, Adventure",Adventure Time: Finn and Jake's Epic Quest,2014,258590,NGD Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure",Collapse,2008,289620,Creoteam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Casual, Indie, Strategy",Beware Planet Earth,2014,267340,Lightmare Studio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Casual, Indie, Strategy",Beware Planet Earth Demo,2014,294270,Lightmare Studio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Casual, Simulation",Demolition Master 3D,2011,288710,Appmania,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Action,Call of Duty®: Ghosts - Hazmat Special Character,2014,281343,Infinity Ward,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indie, RPG, Strategy",Talisman - Character Pack #4 - Genie,2014,258816,Nomad Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Adventure,Black Mirror III,2011,286480,Cranberry Production,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action,Call of Duty®: Black Ops II - Octane Personalization Pack,2014,274122,Treyarch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action,Call of Duty®: Black Ops II - Dead Man's Hand Personalization Pack,2014,274120,Treyarch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action,Call of Duty®: Black Ops II - Beast Personalization Pack,2014,274121,Treyarch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action,Call of Duty®: Black Ops II - Weaponized 115 Personalization Pack,2014,274123,Treyarch,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casual,Zooloretto,2011,283450,Witan Game Production House,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simulation,Train Simulator: BR Class 14 Loco Add-On,2014,222630,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Action, Indie",RefleX,2014,281860,SITER SKAIN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Strategy",Crazy Machines: Golden Gears,2014,265240,FAKT Software Gmbh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Action, Adventure",Castlevania: Lords of Shadow – Mirror of Fate HD,2014,282530,MercurySteam,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indie, Simulation, Strategy",Creeper World 3: Arc Eternal,2014,280220,Knuckle Cracker,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
RPG,The Falcon & The Unicorn,2014,289570,Ubisoft,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Casual, Simulation",My Best Friends - Cats & Dogs,2014,276220,Sproing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Casual,The Secret Of Hildegards,2011,283470,Komar Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Indie",Spate,2014,269810,Eric Provan - Ayyo Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Casual,My Pet Hotel 2,2014,276430,Independent Arts Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Indie",Moebius: Empire Rising,2014,264520,Phoenix Online Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation, Sports",My Riding Stables: Life with Horses,2014,276340,Sproing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Casual, Simulation",My Vet Practice - In the Country,2014,276240,Independent Arts Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation, Sports",Riding Star - Horse Championship!,2014,276360,Sproing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Adventure, Indie",The Inner World Soundtrack,2014,284040,"Headup Games,Studio Fizbin",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Casual, Simulation, Sports",My Riding Stables - your horse world,2014,276300,Radon Labs GmbH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Sports,IHF Handball Challenge 14,2014,279460,Neutron Games GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Indie, RPG, Strategy",Talisman - Character Pack #3 - Devil's Minion,2014,258815,Nomad Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Action, Casual, Indie, Strategy",Yet Another Zombie Defense,2014,270550,Awesome Games Studio,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Adventure, Indie, RPG, Early Access",TUG,2014,277930,Nerd Kingdom Inc.,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Action, Indie",Platformines,2014,264540,Magiko Gaming,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Indie, RPG",Rogue's Tale,2014,265990,Epixx.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm BeatForm Shifter,2014,268123,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm Randomizer,2014,268120,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm BeatWeaver,2014,268122,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm GrooveMover,2014,268121,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Casual, Indie, RPG, Strategy",Bardbarian,2014,269490,TreeFortress Games,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Casual, Simulation",Rocksmith® 2014 – AFI - “Totalimmortal”,2014,271470,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – AFI - “Girl’s Not Grey”,2014,271471,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – AFI - “Silver and Cold”,2014,271473,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Indie, Simulation",Goat Simulator,2014,265930,Coffee Stain Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – AFI Song Pack,2014,271474,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Rocksmith® 2014 – AFI - “Miss Murder”,2014,271472,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Casual,Shannon Tweed's Attack Of The Groupies,2014,289050,Gogii Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indie,Real Horror Stories Ultimate Edition,2014,281370,GameORE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Indie, RPG",FORCED Deluxe Content,2014,292220,BetaDwarf,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Action, Adventure",Batman™: Arkham Origins Blackgate - Deluxe Edition,2014,267490,Armature Studio,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Casual",Gray Matter,2014,260570,WizarBox Production,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, RPG",South Park™: The Stick of Truth™ - Ultimate Fellowship Pack,2014,257370,Obsidian Entertainment,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Action, Adventure, RPG",South Park™: The Stick of Truth™ - Super Samurai Spaceman Pack,2014,257371,Obsidian Entertainment,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Casual, Simulation",Farming Simulator 2013: Marshall Trailers,2014,246010,Giants Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Farming Simulator 2013: Väderstad,2014,246030,Giants Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Casual, Simulation",Farming Simulator 2013 Lindner Unitrac,2014,279090,Giants Software,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Adventure, Indie, Simulation",Don't Starve: Reign of Giants,2014,282470,Klei Entertainment,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Audio Production, Utilities",Voice Splicer Plugin,2014,281103,Screaming Bee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Action, Indie",Scourge: Outbreak,2014,227560,Tragnarion Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm Collection,2014,267830,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Audio Production,Liquid Rhythm,2014,262610,WaveDNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adventure, Indie, RPG",3 Stars of Destiny,2014,278530,Aldorlea Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Casual, Indie, Strategy",Hive - The Pillbug,2014,258850,BlueLine Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Casual, Indie, Strategy",Hive,2013,251210,BlueLine Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Action,The Typing of the Dead: Overkill - Dancing with the Dead DLC,2014,286920,Modern Dream,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Action, RPG",PAYDAY 2: The Election Day Heist,2014,288900,OVERKILL - a Starbreeze Studio.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Rural Farm Tiles Resource Pack,2014,271964,"Celianna,Degica",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Indie, RPG",Science Girls,2009,269010,Spiky Caterpillar,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Sports,IHF Handball Challenge 12,2011,283490,Neutron Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Racing, Simulation, Sports",MXGP - The Official Motocross Videogame,2014,256370,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"Action, RPG, Simulation, Strategy",Breach & Clear,2014,266130,"Mighty Rabbit Studios,Gun.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"Adventure, Indie, Early Access",Montas,2014,269350,Organic Humans,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Indie, Strategy",Strategic War in Europe,2014,283000,Wastelands Interactive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Action, Casual, Indie",Escape Goat 2,2014,255340,MagicalTimeBean,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure, Indie",Betrayer,2014,243120,Blackpowder Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Action, Adventure",YAIBA: NINJA GAIDEN Z,2014,252230,"Spark Unlimited,comcept Inc.,Team NINJA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPG, Simulation, Strategy",Expansion - Crusader Kings II: Rajas of India,2014,279600,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"RPG, Simulation, Strategy",Crusader Kings II: Turkish Unit Pack,2014,279601,Paradox Development Studio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
